0,1,2
Buy,2020-09-14,3.2641
Sell,2020-11-18,2.1153
Buy,2021-05-05,44.98
Sell,2021-11-08,248.26
Buy,2022-02-09,113.93
Sell,2022-07-20,42.04
Buy,2022-10-06,33.36
Sell,2022-12-01,13.51
Buy,2022-12-23,11.78
Sell,2023-09-08,19.61
Buy,2023-12-05,61.03
Sell,2024-01-01,109.91
Buy,2024-03-19,169.82
Sell,2024-04-09,172.42
Buy,2024-05-14,142.03
Sell,2024-07-10,141.98
